MANDT,VBELN,WADAT,LFUHR,ERDAT,ERNAM
SC1,ed6d4087-fdb5-40c0-aac3-6df57508375c,2012-02-07 04:06:37,2012-02-07 04:06:37,2012-01-31 12:28:33,Leia Organa
SC1,2cb5ec18-a1c4-4459-a86f-e33bd9ed098f,2016-12-12 08:49:06,2016-12-15 01:15:19,2016-12-02 17:34:28,Clarice Starling
SC1,12d03df4-d26e-402d-a6cc-79f27421dd36,2017-08-15 10:03:25,2017-08-15 10:03:25,2017-07-28 06:07:46,Vito Corleone
SC1,7fbda1aa-0da5-4b1e-884a-960277b245f5,2013-01-31 04:50:38,2013-01-31 04:50:38,2013-01-06 06:25:58,Ferris Bueller
SC1,012b94d7-adf6-48af-bbe8-bef899c9968d,2010-08-31 17:26:58,2010-08-31 17:26:58,2010-08-28 06:31:22,Hannibal Lecter
SC1,b2167e14-e993-40f9-a442-a07b01de6e0c,2012-04-02 16:18:29,2012-04-02 16:18:29,2012-03-12 10:51:27,Darth Vader
SC1,bb0ea703-4650-4cf7-a96d-8e2b0fd85e0a,2012-03-31 01:06:01,2012-04-02 08:10:00,2012-03-12 06:48:13,Sheldon Cooper
SC1,446bbfbd-79fa-4fe5-bc73-070727f3c352,2017-03-30 17:57:19,2017-03-30 17:57:19,2017-03-05 18:53:00,Frodo Baggins
SC1,6e08ecb5-ef66-4b0d-b0ca-73ce9b51faf5,2012-05-15 12:56:15,2012-05-15 12:56:15,2012-04-30 20:45:12,Forrest Gump
SC1,d4ee4a5c-0f4d-49f6-a4ef-2125c590c750,2019-02-16 12:05:31,2019-02-16 12:05:31,2019-01-25 22:02:14,Forrest Gump
SC1,be964397-31c6-4651-b7d3-4d8cf019dd08,2019-01-31 22:14:07,2019-01-31 22:14:07,2019-01-18 06:06:44,John Wick
SC1,70c7a148-6a15-485c-af4f-89414fac0a3b,2010-09-21 08:31:53,2010-09-21 08:31:53,2010-08-28 09:26:20,Hermione Granger
SC1,e3df43f8-b5bb-4663-9eaf-428d6f09a319,2015-10-21 15:52:42,2015-10-21 15:52:42,2015-09-29 12:20:27,Walter White
SC1,e740a21b-8aa7-41c3-bbec-d799a2ffe48c,2019-12-10 12:18:41,2019-12-18 04:47:02,2019-11-18 14:48:32,Sheldon Cooper
SC1,cb25f4c9-1ed1-4b7d-b309-7b6a3ecea634,2012-10-18 05:46:56,2012-10-18 05:46:56,2012-09-29 14:24:40,Ferris Bueller
SC1,a3d97771-afc1-4803-a903-111f32d5b5d5,2017-12-01 20:04:59,2017-12-01 20:04:59,2017-11-20 14:40:10,John Wick
SC1,2c40153b-b9a4-4fc4-9f2b-2d5da6fcb5dc,2013-07-31 12:40:09,2013-07-31 12:40:09,2013-07-26 17:29:04,Leia Organa
SC1,abcd8099-3da0-4d8c-9a7d-9c17e6d85c9a,2012-12-03 07:48:32,2012-12-03 07:48:32,2012-11-22 15:01:03,Jason Bourne
SC1,b3c09e77-025b-4481-914c-3daf9f09ca66,2020-01-12 04:00:43,2020-01-12 04:00:43,2020-01-01 10:42:26,Ellen Ripley
SC1,990e0a1c-db9f-4ed3-a04b-220930865ab9,2018-10-22 23:18:55,2018-10-22 23:18:55,2018-10-10 01:41:38,Ellen Ripley
SC1,716f58f2-6599-412d-9c24-6015bc83e310,2016-03-22 15:16:13,2016-03-28 16:57:18,2016-03-03 06:52:42,Jason Bourne
SC1,bdad132e-86bd-44d6-9eae-bb2073c86d36,2009-12-15 15:59:58,2009-12-15 15:59:58,2009-12-02 23:31:44,Clarice Starling
SC1,cb291871-09d5-4d82-8769-a13ef7d448db,2012-09-08 02:03:26,2012-09-08 02:03:26,2012-08-13 21:33:37,Holly Golightly
SC1,7916c29d-a423-4aa2-8a44-6d08844e63d2,2013-01-16 12:11:46,2013-01-16 12:11:46,2012-12-24 12:34:10,John Wick
SC1,33d7e276-3a79-49a5-8a8f-eb4fcadb556c,2013-07-27 07:23:24,2013-07-27 07:23:24,2013-07-21 14:44:22,Walter White
SC1,40a17e2b-adb2-48bd-aa4d-ecbaf9141096,2015-06-04 16:15:00,2015-06-04 16:15:00,2015-05-29 07:58:27,Frodo Baggins
SC1,0b141653-d9a1-4434-9bd8-5e14ddd19531,2010-12-09 07:01:04,2010-12-16 09:52:47,2010-12-07 16:40:48,Forrest Gump
SC1,b9f072cf-c651-486f-82a8-ac50e1b34939,2019-07-22 01:19:53,2019-07-22 01:19:53,2019-07-18 17:48:52,Harry Potter
SC1,00885f32-0d82-4141-a116-2563a6bb34ec,2014-04-16 18:37:35,2014-04-16 18:37:35,2014-03-29 01:02:31,Marty McFly
SC1,223adcfd-2e2f-4352-910b-ccdf74706319,2010-07-14 07:39:19,2010-07-14 07:39:19,2010-06-26 16:17:19,Walter White
SC1,851f7004-a5b0-48c9-8785-5aed7933802a,2009-05-25 12:03:57,2009-05-28 06:56:44,2009-05-09 05:46:19,Don Corleone
SC1,a5442d6f-0cf3-4ca2-9866-b514f6017b9c,2017-06-14 19:23:31,2017-06-14 19:23:31,2017-05-18 07:33:48,Tony Stark
SC1,595c0f28-7d4d-40aa-9fe4-a76445e69dd2,2010-08-27 12:31:44,2010-08-27 12:31:44,2010-08-14 22:14:46,Clarice Starling
SC1,7fe26bf7-aad4-418b-a085-1024f1e74a0c,2015-01-12 02:22:39,2015-01-12 02:22:39,2014-12-20 12:24:29,Vito Corleone
SC1,1c704543-6eab-466e-b49f-00dabaf44e55,2013-06-25 12:47:10,2013-06-25 12:47:10,2013-06-24 02:00:39,Rick Blaine
SC1,44cbaa7a-5fd9-4087-957f-bf989648166a,2016-11-17 18:59:30,2016-11-17 18:59:30,2016-10-23 20:44:46,Sheldon Cooper
SC1,f9f9bfb7-2c59-4d64-96ac-e2b3ef57f58d,2016-10-07 20:10:08,2016-10-07 20:10:08,2016-09-11 19:51:21,Clarice Starling
SC1,a7589d53-a1a1-451d-81ad-6cb1dbdf83be,2011-10-26 00:20:34,2011-10-26 00:20:34,2011-10-14 02:38:07,Dorothy Gale
SC1,c7bf540f-3f05-4327-9d4a-b3a22200e15b,2014-04-22 05:00:47,2014-04-25 22:31:27,2014-04-19 00:12:04,Rocky Balboa
SC1,7400a310-0036-4060-9eb4-2fa2c4192148,2010-01-26 18:12:04,2010-01-26 18:12:04,2010-01-22 12:54:14,Tyler Durden
SC1,f6e02133-9f47-4085-86c5-0dd8c1e819aa,2014-09-21 05:40:29,2014-09-21 05:40:29,2014-09-12 21:26:12,Vito Corleone
SC1,48bffabc-130e-47b1-b67b-134734820b06,2010-08-18 17:45:41,2010-08-18 17:45:41,2010-07-21 00:07:18,Vito Corleone
SC1,f3d35d7b-c843-4eb1-aaec-e2f11e0c6d8b,2012-12-16 23:05:02,2012-12-18 15:03:49,2012-11-19 00:05:03,Hermione Granger
SC1,f8df97d0-1af9-4244-ad4f-49e5002ae25d,2010-05-06 18:17:37,2010-05-06 18:17:37,2010-04-08 15:39:39,Dorothy Gale
SC1,30dc0b8b-6a2d-4c9e-99e8-ab014fbbb19f,2018-11-14 04:01:54,2018-11-14 04:01:54,2018-11-02 00:53:31,Jon Snow
SC1,e153c49c-d66e-49d6-adf5-e60d3441109b,2015-09-21 14:58:02,2015-09-28 05:36:05,2015-09-18 00:54:01,Darth Vader
SC1,ae496adb-150a-4015-9420-c47d8fd0a7d3,2012-08-27 09:12:50,2012-09-01 01:32:21,2012-08-19 22:36:09,Indiana Jones
SC1,8041517f-1ab0-4c29-ac73-0196f72c6c4f,2019-11-22 08:28:50,2019-11-22 08:28:50,2019-10-23 20:23:43,Tony Montana
SC1,158641ec-0a51-4ed2-9ba4-9d54ba8bbb93,2015-03-25 10:28:49,2015-03-25 10:28:49,2015-03-16 17:18:35,Hermione Granger
SC1,b6f9e867-c0a1-4be3-b21b-a42f67493686,2013-08-15 05:47:10,2013-08-15 05:47:10,2013-07-20 09:40:01,Darth Vader
SC1,4d63c9ed-3b8c-459b-ba67-8fc558c412c2,2012-01-14 14:20:28,2012-01-20 23:10:03,2011-12-27 04:17:00,James Bond
SC1,c837c13c-4350-4d72-b1f3-2c572a439406,2012-10-13 17:34:30,2012-10-15 01:46:58,2012-10-05 12:15:55,Frodo Baggins
SC1,45c056ed-290f-49cc-b5d4-55d4f4a2e923,2015-06-01 14:25:49,2015-06-06 08:54:57,2015-05-21 03:31:50,Jason Bourne
SC1,ed627686-beec-43d1-8b53-52988432fcb4,2011-01-23 15:58:12,2011-01-23 15:58:12,2011-01-09 10:30:57,James Bond
SC1,f558c827-4a01-419e-99a8-e8a8f06843d6,2017-06-16 16:27:14,2017-06-16 16:27:14,2017-05-20 23:07:49,Leia Organa
SC1,7e62ce91-1d45-40c7-ad14-6991f41d02ef,2019-05-14 01:38:13,2019-05-14 01:38:13,2019-04-21 14:15:24,Katniss Everdeen
SC1,bd6ce018-cf49-45b8-9bf2-b1495709c89a,2017-01-02 22:21:49,2017-01-09 16:21:01,2016-12-13 03:00:59,Jon Snow
SC1,1b0ad357-9733-49f4-8cdb-0a5f79aaeaaf,2010-09-11 22:01:58,2010-09-11 22:01:58,2010-08-17 08:02:23,Tony Stark
SC1,424c4e24-bf7c-4d46-9a94-da3f5b813fd9,2011-08-07 19:31:11,2011-08-07 19:31:11,2011-08-01 00:01:41,Marty McFly
SC1,68aa9b3a-9dad-4b3f-8886-a05caef3d13f,2019-08-14 10:43:10,2019-08-14 10:43:10,2019-08-12 00:13:02,Lara Croft
SC1,d0e5764a-80f1-4b7f-8e05-295a197c8195,2019-06-08 02:16:39,2019-06-13 23:38:30,2019-06-06 06:09:03,Harry Potter
SC1,cc47d3f7-3926-4a92-ab1c-82472b41c4b5,2014-10-03 23:37:52,2014-10-03 23:37:52,2014-09-20 08:21:29,Travis Bickle
SC1,18a57eda-d888-410d-a415-749472cf33b4,2019-07-04 15:10:53,2019-07-04 15:10:53,2019-06-19 03:18:02,Clarice Starling
SC1,d3df53fb-9854-4df7-9b36-a53ce452878b,2017-08-05 06:27:27,2017-08-10 01:43:53,2017-07-16 12:09:45,Jon Snow
SC1,21d0a368-24ca-4727-a891-7ef4847201aa,2018-10-12 12:17:39,2018-10-12 12:17:39,2018-09-19 00:47:05,Jack Dawson
SC1,02dac580-671f-42af-996f-591f64687cb3,2017-04-16 21:38:06,2017-04-16 21:38:06,2017-04-12 09:50:43,Robert Axelrod
SC1,ca4060ba-ff3e-4daf-825a-8b509563634b,2012-02-10 05:28:28,2012-02-10 05:28:28,2012-01-10 17:03:40,Hermione Granger
SC1,48add7b9-1a51-4d5c-8508-c750873923fa,2015-09-03 20:25:16,2015-09-03 20:25:16,2015-08-08 10:27:10,Clarice Starling
SC1,1bcc7b1c-5880-41a6-a403-cbb6a2cba71d,2019-09-01 03:23:42,2019-09-01 03:23:42,2019-08-10 01:32:45,Clarice Starling
SC1,098a3dca-6da1-4b05-ba54-78345045b64d,2017-10-04 08:12:58,2017-10-04 08:12:58,2017-10-02 13:51:45,Vito Corleone
SC1,6219f1d1-3f56-419f-9808-c26aeb6f11d2,2010-08-18 23:30:14,2010-08-18 23:30:14,2010-08-14 14:58:17,Holly Golightly
SC1,0baa45d4-5dc4-41d8-b3c6-c9fa05f11ba5,2014-03-21 01:13:23,2014-03-21 01:13:23,2014-03-17 19:12:54,Tyler Durden
SC1,6607529b-71d4-4bf8-ba8c-d9061886883f,2015-06-19 07:56:10,2015-06-24 08:16:01,2015-06-17 15:27:36,Michael Corleone
SC1,3a58766d-2139-4993-9164-15e41365cfba,2011-05-17 02:35:57,2011-05-17 02:35:57,2011-04-28 06:25:51,Walter White
SC1,bea03c26-ce6a-499d-8f21-9d745fb72432,2019-02-14 03:22:21,2019-02-14 03:22:21,2019-02-11 16:29:14,Jack Dawson
SC1,39ecd76c-56c8-4948-b6a7-51f8ec4c893b,2010-06-19 05:54:50,2010-06-23 06:35:30,2010-06-16 21:20:07,Tony Stark
SC1,72c62fd7-6fe2-48b7-9166-164dabf98427,2012-03-15 17:55:08,2012-03-15 17:55:08,2012-02-27 14:23:07,Daenerys Targaryen
SC1,e6a1ef3c-8b53-470f-ab84-02ffab70803a,2012-07-11 02:40:01,2012-07-11 02:40:01,2012-06-26 23:55:03,Indiana Jones
SC1,d0c3ecf1-4626-4aa1-b529-517af5e618d8,2012-12-02 22:23:17,2012-12-02 22:23:17,2012-11-28 22:47:31,Harry Potter
SC1,9324c7fd-3ce7-4000-aaf4-9fc0a426f4db,2011-08-22 16:29:36,2011-08-22 16:29:36,2011-08-17 03:58:56,Walter White
SC1,d1e36854-8a75-43cd-b740-7e3d5f10c5dc,2014-11-03 06:58:00,2014-11-03 06:58:00,2014-10-11 12:55:04,Luke Skywalker
SC1,997099e6-ccfc-496e-acab-0cc4c746bb5f,2009-08-19 19:56:55,2009-08-19 19:56:55,2009-08-13 14:17:21,Holly Golightly
SC1,5abd2758-80e2-4844-ae30-85e9a4717cd4,2019-09-13 06:48:38,2019-09-13 06:48:38,2019-09-04 23:13:31,Luke Skywalker
SC1,a540df42-a011-4ac2-b3dd-c7774a1331cb,2010-08-29 20:02:29,2010-08-29 20:02:29,2010-08-05 03:04:13,Katniss Everdeen
SC1,fa5bef11-2172-40c9-9927-ca1899066515,2017-01-06 08:45:03,2017-01-06 08:45:03,2016-12-13 08:21:48,Luke Skywalker
SC1,58507f3a-e3b7-4450-b31c-92260ff092db,2013-11-10 19:46:28,2013-11-13 16:58:47,2013-10-12 20:17:18,Leia Organa
SC1,803a34a0-daf5-4521-a767-a622dd46935e,2014-02-21 21:40:48,2014-02-22 22:49:36,2014-02-12 15:07:38,Marty McFly
SC1,ff6d6c1c-450d-4918-a5a2-19fa721d967d,2013-10-23 02:31:48,2013-10-23 02:31:48,2013-10-02 12:56:43,Walter White
SC1,bc3c3f94-2775-4711-8dc1-80e4b83688cf,2018-08-09 11:45:30,2018-08-09 11:45:30,2018-07-11 05:48:49,Daenerys Targaryen
SC1,ece0a688-84d5-4c68-b6a8-e19b290308af,2017-12-11 08:36:24,2017-12-11 08:36:24,2017-11-13 23:09:58,Jon Snow
SC1,67a9ee1d-43ed-4217-95e2-a3569ada9d28,2013-09-11 05:42:43,2013-09-11 05:42:43,2013-09-03 07:16:55,Vito Corleone
SC1,d1cc172e-8e8f-4498-a90c-bd360a79696f,2010-06-15 21:06:39,2010-06-15 21:06:39,2010-06-10 07:22:31,Jon Snow
SC1,954b897b-f129-4f0d-a6a9-acec892d4f84,2016-11-05 15:37:10,2016-11-05 15:37:10,2016-10-09 15:58:57,Walter White
SC1,295328eb-9d40-49f2-a342-61fbcaf68116,2018-08-25 21:01:02,2018-08-25 21:01:02,2018-07-28 07:12:23,Forrest Gump
SC1,668fec7e-5d6d-4572-bbf7-e1ffd4b5503b,2011-11-03 15:20:41,2011-11-03 15:20:41,2011-10-15 15:58:38,Hannibal Lecter
SC1,3848bde3-1cf7-4ee5-9665-341eda048f00,2010-08-15 17:24:37,2010-08-15 17:24:37,2010-07-20 03:12:12,James Bond
SC1,5e3bac55-9a27-48e0-bd7e-90dd1fd3c76b,2019-02-16 18:24:57,2019-02-16 18:24:57,2019-02-06 18:39:15,Jason Bourne
SC1,ebfc5800-9213-40a8-ba8a-e22fea0693e6,2009-12-31 20:30:15,2009-12-31 20:30:15,2009-12-01 20:17:16,Michael Corleone
SC1,7d05163a-c58f-40ae-bad0-ed8ef5ff78d1,2015-11-19 07:29:19,2015-11-19 07:29:19,2015-10-21 19:07:07,Leia Organa
SC1,16cf0f0b-0526-4d02-a090-905bddf06834,2017-01-23 13:10:00,2017-01-23 13:10:00,2017-01-11 02:13:23,Daenerys Targaryen
SC1,d2594823-6bee-41a0-b59b-a8e0f9d82c16,2019-09-19 08:29:59,2019-09-19 08:29:59,2019-09-05 18:32:10,Ellen Ripley
SC1,6aa640e1-c29f-4ef0-a32f-e288f34af2f4,2019-03-07 20:57:24,2019-03-07 20:57:24,2019-02-05 08:52:29,Sheldon Cooper
SC1,7b9abc5b-bdcd-4bc6-91fa-c2f015785380,2013-03-28 03:18:11,2013-03-28 03:18:11,2013-03-14 21:13:12,Norman Bates
SC1,27245500-8851-4cb5-bc0c-b96016ba2336,2018-09-24 13:04:44,2018-09-24 13:04:44,2018-09-02 00:15:54,Jon Snow
SC1,881bda9b-aa8d-4f93-abf1-644c926ba881,2011-10-26 22:19:25,2011-10-26 22:19:25,2011-10-18 16:01:44,James Bond
SC1,7b68f9e1-4499-40e4-9f79-c2dd7c114362,2017-07-29 09:35:14,2017-07-30 23:03:41,2017-07-26 22:05:22,Norman Bates
SC1,141c1ddc-f2d0-42b1-ba74-871ac869c186,2019-03-27 15:30:13,2019-03-27 15:30:13,2019-03-25 04:45:18,Indiana Jones
SC1,1ca7a530-40c4-494e-b278-e20a00b9657f,2013-10-27 21:05:53,2013-10-27 21:05:53,2013-10-19 04:17:48,Don Corleone
SC1,cef09121-addd-441c-90ff-a5d915c52101,2011-06-03 20:41:05,2011-06-03 20:41:05,2011-05-09 11:08:00,Norman Bates
SC1,3cb2dc8c-5f5c-45ad-af97-58db5e4a5ff5,2014-03-07 01:16:47,2014-03-08 23:54:16,2014-02-06 06:19:08,Darth Vader
SC1,14babe30-d9b8-468d-8412-94b85a35564f,2018-08-31 10:59:56,2018-08-31 10:59:56,2018-08-26 06:08:30,Norman Bates
SC1,1bc090fd-7b9b-4f74-9113-f0490b354c64,2012-12-10 16:32:17,2012-12-10 16:32:17,2012-11-11 22:37:50,Luke Skywalker
SC1,50305e39-3989-48a6-b254-85c41da02d78,2017-06-08 15:23:32,2017-06-08 15:23:32,2017-05-27 01:12:33,Tony Montana
SC1,c937baa5-a5d5-499a-95eb-685884d8e975,2016-12-30 19:06:19,2016-12-30 19:06:19,2016-12-20 02:30:39,John Wick
SC1,921081f7-db8b-4b31-b462-a35170c04f2e,2009-11-21 09:44:06,2009-11-21 09:44:06,2009-11-06 04:28:19,John Wick
SC1,faaea9f5-2dc7-42aa-90dc-bb0a87529262,2017-03-20 08:41:09,2017-03-20 08:41:09,2017-03-05 18:06:52,Holly Golightly
SC1,e2819c75-dec3-4e45-8bf3-4e3bad36b756,2018-04-21 15:55:02,2018-04-23 20:28:19,2018-04-16 17:29:00,Rocky Balboa
SC1,719fda54-413c-49f6-9fb7-e59492403689,2017-05-06 03:40:18,2017-05-06 03:40:18,2017-04-25 00:37:44,Tony Stark
SC1,ef804f9e-c66d-4a8e-be1c-edb9e696e989,2014-05-22 07:01:43,2014-05-22 07:01:43,2014-05-16 19:29:59,Frodo Baggins
SC1,361a65c3-0c91-4b62-8af5-66ae9051722e,2018-10-21 18:06:44,2018-10-21 18:06:44,2018-10-10 06:56:13,Holly Golightly
SC1,06400817-ee69-4522-8493-cd2737bcb76e,2011-01-15 09:49:22,2011-01-15 09:49:22,2010-12-22 09:33:17,Hannibal Lecter
SC1,bc498154-244b-44b2-9dcc-3d692298a516,2012-02-17 07:15:59,2012-02-24 10:04:49,2012-01-25 21:37:18,Michael Corleone
SC1,e28598b2-813e-4510-a7b8-3e531724e782,2017-06-18 11:26:57,2017-06-21 14:56:14,2017-05-20 05:55:00,Clarice Starling
SC1,5af50037-31d0-415f-af49-f81f418df261,2011-10-28 18:00:55,2011-11-04 17:49:19,2011-10-10 23:11:59,Ferris Bueller
SC1,b8448476-b73f-4435-b535-901fe330a6a6,2016-10-10 04:45:05,2016-10-10 04:45:05,2016-09-20 06:42:34,Leia Organa
SC1,a7babbfe-9693-42d1-aac7-17985eb25594,2011-08-05 06:53:08,2011-08-05 06:53:08,2011-07-10 21:59:10,Clarice Starling
SC1,bb1ef10e-a009-4ea4-bc45-9efb681e47e1,2016-05-11 14:56:41,2016-05-11 14:56:41,2016-05-05 21:31:29,Ellen Ripley
SC1,2307da39-101b-44a9-b0ff-24e79e385de5,2017-01-19 21:04:09,2017-01-19 21:04:09,2017-01-06 03:50:33,Hannibal Lecter
SC1,58e645ac-1c38-4dbb-ae55-ab03e17506ac,2014-06-20 15:59:26,2014-06-20 15:59:26,2014-05-31 03:26:20,John Wick
SC1,60599606-527c-408b-a49e-6f1167e9ffc2,2013-08-12 17:50:24,2013-08-12 17:50:24,2013-08-07 13:27:16,Frodo Baggins
SC1,2299a022-fdcf-4c0e-989e-fb349a77ac17,2014-05-11 23:01:29,2014-05-11 23:01:29,2014-04-25 09:02:17,Jason Bourne
SC1,7e613f1f-6409-4ef7-9bff-d659906eada1,2016-01-15 00:37:27,2016-01-17 15:34:28,2015-12-20 19:39:04,Rocky Balboa
SC1,ffb51f51-3ff4-4087-a0b8-7c21044e6c7a,2018-10-03 22:53:12,2018-10-03 22:53:12,2018-09-16 23:16:45,Hermione Granger
SC1,a5762fc8-c647-40db-9ccf-d16fe82f887f,2017-03-04 05:06:54,2017-03-04 05:06:54,2017-02-12 01:00:27,Michael Corleone
SC1,56ce94ac-7f67-494f-aa52-dbba285e90c0,2012-11-11 15:26:34,2012-11-11 15:26:34,2012-11-06 13:58:26,Hermione Granger
SC1,31e85b90-87f0-4e07-bcde-3ad9ebcfe741,2009-11-03 14:18:37,2009-11-06 14:18:10,2009-10-11 13:19:34,Darth Vader
SC1,1f54b977-25fd-4ed1-ab35-39e8d31b731b,2013-08-03 13:48:09,2013-08-03 13:48:09,2013-07-14 18:56:03,Jason Bourne
SC1,40a4f8e3-003d-4be1-984e-7d5cb92ee09a,2016-06-26 01:31:57,2016-06-26 01:31:57,2016-06-06 07:16:17,Jack Sparrow
SC1,693eb7bd-7948-413f-98db-e44ef4ce01fb,2016-02-12 07:19:44,2016-02-12 07:19:44,2016-01-28 04:27:40,Hermione Granger
SC1,eef40a6a-94a7-4b7e-b198-c95d392e174c,2011-06-09 06:48:23,2011-06-13 11:54:24,2011-05-14 04:15:29,Clarice Starling
SC1,ffacb056-cbbe-407e-bc0b-632dc28cc8fe,2017-12-07 08:13:43,2017-12-14 05:54:00,2017-11-21 09:32:58,Indiana Jones
SC1,df7c8a2d-3420-46a3-9d58-3d6a6e15e3e7,2018-10-22 21:58:14,2018-10-28 17:59:39,2018-10-03 05:50:19,Sheldon Cooper
SC1,4c1dcde5-3eac-4d4e-aece-b9b2af17a407,2019-03-08 14:01:29,2019-03-08 14:01:29,2019-03-06 21:21:49,Leia Organa
SC1,f7d89e7e-77f4-4c77-ad87-1b401133e79d,2016-02-12 00:02:31,2016-02-12 00:02:31,2016-01-22 09:56:09,Marty McFly
SC1,43ae320f-9694-4eb9-b68a-4826f2a192b8,2014-07-20 23:36:38,2014-07-26 10:12:56,2014-07-08 15:48:03,John Wick
SC1,fd30ac26-5fc7-405e-8d64-81b3d01764e3,2011-03-19 09:55:34,2011-03-26 07:46:27,2011-03-04 19:18:05,Marty McFly
SC1,5e691550-16b8-4ab5-9453-66a21589258a,2013-05-22 12:44:57,2013-05-22 12:44:57,2013-04-30 01:01:32,Rick Blaine
SC1,df85dedf-d7a7-466f-8cda-fbe34bd0b445,2014-12-10 05:42:13,2014-12-10 05:42:13,2014-12-05 15:11:36,Jon Snow
SC1,e41cb99f-ae2a-4eda-87c6-562dfc70de78,2014-07-08 08:14:38,2014-07-08 08:14:38,2014-06-08 00:45:21,Frodo Baggins
SC1,d678ac32-743e-4b03-9aed-7fcbc24795f8,2012-07-14 00:26:00,2012-07-14 00:26:00,2012-07-09 02:22:05,Tony Montana
SC1,e50bfbcf-4356-496d-b3f9-30aff5b45da4,2012-01-03 03:25:11,2012-01-03 03:25:11,2012-01-02 02:43:53,James Bond
SC1,7ec40974-446d-424c-b016-eacf55ba23f5,2019-04-02 06:33:18,2019-04-02 06:33:18,2019-03-22 11:26:37,Jack Sparrow
SC1,fb2f4472-a61a-4370-a936-0f5c76d363fb,2011-05-16 14:42:08,2011-05-16 14:42:08,2011-05-05 22:00:41,Jack Sparrow
SC1,e36c0b7d-48c5-45fb-af0c-8a3bb0198eeb,2019-01-24 07:42:25,2019-01-24 07:42:25,2019-01-21 01:41:40,Don Corleone
SC1,4f54aaf9-26bc-4cdc-ae8c-57a768787296,2009-11-25 02:38:12,2009-11-25 02:38:12,2009-11-13 16:36:21,Holly Golightly
SC1,0320c3c6-830d-4eed-b4f9-1f6df1f5718a,2010-12-28 22:53:18,2010-12-28 22:53:18,2010-11-30 17:13:25,Leia Organa
SC1,aeff3cfc-e7c4-4685-8632-db6a36bfeaac,2019-06-01 10:27:13,2019-06-03 18:13:22,2019-05-30 17:53:18,Walter White
SC1,e395dc8f-36f0-4116-81a6-f39107374b52,2015-05-16 19:33:24,2015-05-20 21:36:24,2015-04-19 16:31:43,Sheldon Cooper
SC1,488f576c-6bfa-412c-af1b-1d97705d4625,2010-05-05 11:58:36,2010-05-05 11:58:36,2010-04-18 17:08:23,Katniss Everdeen
SC1,c429acfa-9fed-4ed3-94ae-e6a594bd92b2,2011-02-19 17:38:21,2011-02-19 17:38:21,2011-01-23 06:23:42,Michael Corleone
SC1,0ac266e5-18d0-4225-af77-38632ef2f6d4,2018-04-15 23:06:09,2018-04-19 00:41:52,2018-03-28 14:31:25,Hannibal Lecter
SC1,09346a01-a8e1-43a4-bcae-63ac3afeadba,2017-01-01 06:43:37,2017-01-05 16:06:19,2016-12-05 04:48:43,Vito Corleone
SC1,d09c405b-3f95-4917-869c-59e5cc7f6b7b,2019-09-08 14:11:47,2019-09-08 14:11:47,2019-09-07 14:08:26,Forrest Gump
SC1,a6068c5c-e733-480d-bc6b-e3f43cbc2eb2,2009-12-09 22:42:17,2009-12-09 22:42:17,2009-12-01 18:24:45,Katniss Everdeen
SC1,1ba82f52-5b1c-42fa-9fcf-36a224e2e59c,2018-07-02 17:02:33,2018-07-02 17:02:33,2018-06-22 03:23:03,Harry Potter
SC1,f8408cb2-4b12-4886-ab8d-171712b28c1d,2010-11-25 21:13:16,2010-11-25 21:13:16,2010-10-31 10:56:42,Holly Golightly
SC1,02fe1262-a921-4d15-b73e-815c7911674f,2015-05-17 01:21:26,2015-05-23 00:22:33,2015-05-09 08:42:04,Tyler Durden
SC1,00e6e1c2-89da-461e-9b5b-440dfa39b524,2011-08-27 04:03:53,2011-08-27 04:03:53,2011-08-14 18:10:54,Robert Axelrod
SC1,e2ce2b8a-3916-4a08-9058-bf1dae5cdb4f,2019-01-29 14:50:40,2019-01-29 14:50:40,2019-01-05 03:45:59,Luke Skywalker
SC1,26656721-e549-4498-bd9a-83fc5372b9eb,2012-11-25 00:09:39,2012-11-25 00:09:39,2012-10-27 10:31:17,Ethan Hunt
SC1,3cdd27fb-968a-4980-9003-9323fadb73c7,2011-10-19 17:20:30,2011-10-19 17:20:30,2011-09-22 09:40:02,Hannibal Lecter
SC1,75605b02-41c2-4b90-8a11-1d7f0448dcf0,2018-09-01 23:15:58,2018-09-01 23:15:58,2018-08-02 01:11:18,Walter White
SC1,991197ad-a151-4e53-84e3-d9dbd9d2cf30,2018-09-21 20:33:59,2018-09-21 20:33:59,2018-09-19 14:16:57,Jon Snow
SC1,0a430389-d93e-4dce-adbb-8f3ef0e19355,2014-12-30 00:26:32,2014-12-30 00:26:32,2014-11-30 04:47:14,Marty McFly
SC1,11af56d2-f966-40af-a8db-2ace5405050a,2012-08-02 08:54:50,2012-08-09 04:18:25,2012-07-12 01:59:47,Sheldon Cooper
SC1,ac6b5292-2a16-4426-8c74-778e661fc446,2012-11-14 08:48:24,2012-11-14 08:48:24,2012-10-31 17:22:30,Tony Montana
SC1,d861b599-6128-4ad1-b00e-c90a33bc5d0c,2017-09-16 22:15:51,2017-09-16 22:15:51,2017-09-08 13:20:47,Sheldon Cooper
SC1,93bfa81d-fc80-410e-9f35-a292643f479a,2014-09-02 08:06:44,2014-09-02 08:06:44,2014-08-04 18:30:38,Leia Organa
SC1,f0bdc242-83aa-46ec-bf10-a81e15f3892e,2015-02-24 01:06:08,2015-02-25 22:35:02,2015-02-08 21:25:52,Robert Axelrod
